edge_type_id target_query source_query weight_function syn_weight target_sections weight_sigma dynamics_params delay model_template distance_range
4239 node_type_id=='314831019' pop_name=='LIFe4other' DirectionRule_EE 0.00227592572574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4240 node_type_id=='320207387' pop_name=='LIFe4other' DirectionRule_EE 0.00240226838356 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4241 node_type_id=='323865917' pop_name=='LIFe4other' DirectionRule_EE 0.00271703208967 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4242 node_type_id=='324025297' pop_name=='LIFe4other' DirectionRule_EE 0.0016634427902000005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4243 node_type_id=='349621141' pop_name=='LIFe4other' DirectionRule_EE 0.0017102847392300002 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4244 node_type_id=='354190013' pop_name=='LIFe4other' DirectionRule_EE 0.0032185421400599996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4245 node_type_id=='468120757' pop_name=='LIFe4other' DirectionRule_EE 0.00283751936188 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4246 node_type_id=='468193142' pop_name=='LIFe4other' DirectionRule_EE 0.0023839490551999997 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4247 node_type_id=='469793303' pop_name=='LIFe4other' DirectionRule_EE 0.00125603407908 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4248 node_type_id=='473601979' pop_name=='LIFe4other' DirectionRule_EE 0.000913775461718 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4249 node_type_id=='476048909' pop_name=='LIFe4other' DirectionRule_EE 0.00463961059031 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4250 node_type_id=='476131588' pop_name=='LIFe4other' DirectionRule_EE 0.00153107899129 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4251 node_type_id=='480116737' pop_name=='LIFe4other' DirectionRule_EE 0.00198110748975 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4252 node_type_id=='480169178' pop_name=='LIFe4other' DirectionRule_EE 0.00278628699007 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4253 node_type_id=='480351780' pop_name=='LIFe4other' DirectionRule_EE 0.0035936426871 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4254 node_type_id=='480353286' pop_name=='LIFe4other' DirectionRule_EE 0.0029480845117299996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4255 node_type_id=='314804042' pop_name=='LIFi5Pvalb' DirectionRule_others 9.73857604825e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4256 node_type_id=='314831019' pop_name=='LIFi5Pvalb' DirectionRule_others 7.9151552222e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4257 node_type_id=='320207387' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000201908153743 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4258 node_type_id=='323865917' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000176815942662 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4259 node_type_id=='324025297' pop_name=='LIFi5Pvalb' DirectionRule_others 7.713898142899999e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4260 node_type_id=='349621141' pop_name=='LIFi5Pvalb' DirectionRule_others 7.42544715125e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4261 node_type_id=='354190013' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000150010982051 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4262 node_type_id=='468120757' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00020453194834499998 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4263 node_type_id=='468193142' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000173165940225 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4264 node_type_id=='469793303' pop_name=='LIFi5Pvalb' DirectionRule_others 4.70877715146e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4265 node_type_id=='473601979' pop_name=='LIFi5Pvalb' DirectionRule_others 3.63834873332e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4266 node_type_id=='476048909' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000376937360252 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4267 node_type_id=='476131588' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00016530605633999999 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4268 node_type_id=='480116737' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00017927946558099996 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4269 node_type_id=='480169178' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000101426489357 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4270 node_type_id=='480351780' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000389710212511 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4271 node_type_id=='480353286' pop_name=='LIFi5Pvalb' DirectionRule_others 0.000108464686003 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4272 node_type_id=='100000120' pop_name=='LIFi5Pvalb' DirectionRule_others 0.00036729337128 NULL 50.0 instanteneousInh.json 1.2 NULL NULL
4273 node_type_id=='314804042' pop_name=='LIFi4Pvalb' DirectionRule_others 4.98524935516e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4274 node_type_id=='314831019' pop_name=='LIFi4Pvalb' DirectionRule_others 4.0593568539e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4275 node_type_id=='320207387' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000103133524019 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4276 node_type_id=='323865917' pop_name=='LIFi4Pvalb' DirectionRule_others 9.03092995615e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4277 node_type_id=='324025297' pop_name=='LIFi4Pvalb' DirectionRule_others 3.95703286159e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4278 node_type_id=='349621141' pop_name=='LIFi4Pvalb' DirectionRule_others 3.80274937443e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4279 node_type_id=='354190013' pop_name=='LIFi4Pvalb' DirectionRule_others 7.689920621799999e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4280 node_type_id=='468120757' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00010473587718 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4281 node_type_id=='468193142' pop_name=='LIFi4Pvalb' DirectionRule_others 8.86390844015e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4282 node_type_id=='469793303' pop_name=='LIFi4Pvalb' DirectionRule_others 2.41760959366e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4283 node_type_id=='473601979' pop_name=='LIFi4Pvalb' DirectionRule_others 1.86717910474e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4284 node_type_id=='476048909' pop_name=='LIFi4Pvalb' DirectionRule_others 0.00019247534821200004 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4285 node_type_id=='476131588' pop_name=='LIFi4Pvalb' DirectionRule_others 8.44950815975e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4286 node_type_id=='480116737' pop_name=='LIFi4Pvalb' DirectionRule_others 9.128934061899999e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4287 node_type_id=='480169178' pop_name=='LIFi4Pvalb' DirectionRule_others 5.1994700646e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4288 node_type_id=='480351780' pop_name=='LIFi4Pvalb' DirectionRule_others 0.000197854505125 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4289 node_type_id=='480353286' pop_name=='LIFi4Pvalb' DirectionRule_others 5.57598331445e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
4290 node_type_id=='314804042' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00168043017674 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4291 node_type_id=='314804042' pop_name=='i5Htr3a' DirectionRule_others 0.00168043017674 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4292 node_type_id=='314831019' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00227592572574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4293 node_type_id=='314831019' pop_name=='i5Htr3a' DirectionRule_others 0.00227592572574 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4294 node_type_id=='320207387' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00240226838356 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4295 node_type_id=='320207387' pop_name=='i5Htr3a' DirectionRule_others 0.00240226838356 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4296 node_type_id=='323865917' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00271703208967 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4297 node_type_id=='323865917' pop_name=='i5Htr3a' DirectionRule_others 0.00271703208967 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4298 node_type_id=='324025297' pop_name=='LIFe4Rorb' DirectionRule_EE 0.0016634427902000005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4299 node_type_id=='324025297' pop_name=='i5Htr3a' DirectionRule_others 0.0016634427902000005 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4300 node_type_id=='349621141' pop_name=='LIFe4Rorb' DirectionRule_EE 0.0017102847392300002 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4301 node_type_id=='349621141' pop_name=='i5Htr3a' DirectionRule_others 0.0017102847392300002 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4302 node_type_id=='354190013' pop_name=='i5Htr3a' DirectionRule_others 0.0032185421400599996 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4303 node_type_id=='354190013' pop_name=='LIFe4Rorb' DirectionRule_EE 0.0032185421400599996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4304 node_type_id=='468120757' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00283751936188 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4305 node_type_id=='468120757' pop_name=='i5Htr3a' DirectionRule_others 0.00283751936188 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4306 node_type_id=='468193142' pop_name=='LIFe4Rorb' DirectionRule_EE 0.0023839490551999997 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4307 node_type_id=='468193142' pop_name=='i5Htr3a' DirectionRule_others 0.0023839490551999997 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4308 node_type_id=='469793303' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00125603407908 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4309 node_type_id=='469793303' pop_name=='i5Htr3a' DirectionRule_others 0.00125603407908 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4310 node_type_id=='473601979' pop_name=='LIFe4Rorb' DirectionRule_EE 0.000913775461718 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4311 node_type_id=='473601979' pop_name=='i5Htr3a' DirectionRule_others 0.000913775461718 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4312 node_type_id=='476048909' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00463961059031 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4313 node_type_id=='476048909' pop_name=='i5Htr3a' DirectionRule_others 0.00463961059031 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4314 node_type_id=='476131588' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00153107899129 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4315 node_type_id=='476131588' pop_name=='i5Htr3a' DirectionRule_others 0.00153107899129 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4316 node_type_id=='480116737' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00198110748975 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4317 node_type_id=='480116737' pop_name=='i5Htr3a' DirectionRule_others 0.00198110748975 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4318 node_type_id=='480169178' pop_name=='LIFe4Rorb' DirectionRule_EE 0.00278628699007 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4319 node_type_id=='480169178' pop_name=='i5Htr3a' DirectionRule_others 0.00278628699007 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4320 node_type_id=='480351780' pop_name=='LIFe4Rorb' DirectionRule_EE 0.0035936426871 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4321 node_type_id=='480351780' pop_name=='i5Htr3a' DirectionRule_others 0.0035936426871 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4322 node_type_id=='480353286' pop_name=='LIFe4Rorb' DirectionRule_EE 0.0029480845117299996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4323 node_type_id=='480353286' pop_name=='i5Htr3a' DirectionRule_others 0.0029480845117299996 "[""basal"", ""apical""]" 90.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4324 node_type_id=='100000120' pop_name=='i5Htr3a' DirectionRule_others 0.0 NULL 50.0 instanteneousExc.json 1.5 NULL NULL
4325 node_type_id=='314804042' pop_name=='LIFi4Sst' DirectionRule_others 2.15561363491e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4326 node_type_id=='314831019' pop_name=='LIFi4Sst' DirectionRule_others 2.15632284565e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4327 node_type_id=='320207387' pop_name=='LIFi4Sst' DirectionRule_others 5.0091660180999995e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4328 node_type_id=='323865917' pop_name=='LIFi4Sst' DirectionRule_others 4.88560834258e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4329 node_type_id=='324025297' pop_name=='LIFi4Sst' DirectionRule_others 1.63399434846e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4330 node_type_id=='349621141' pop_name=='LIFi4Sst' DirectionRule_others 2.07645396337e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4331 node_type_id=='354190013' pop_name=='LIFi4Sst' DirectionRule_others 3.99045108889e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4332 node_type_id=='468120757' pop_name=='LIFi4Sst' DirectionRule_others 5.04026274805e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4333 node_type_id=='468193142' pop_name=='LIFi4Sst' DirectionRule_others 3.79073947155e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4334 node_type_id=='469793303' pop_name=='LIFi4Sst' DirectionRule_others 1.01464896773e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4335 node_type_id=='473601979' pop_name=='LIFi4Sst' DirectionRule_others 1.06937149922e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4336 node_type_id=='476048909' pop_name=='LIFi4Sst' DirectionRule_others 9.50463776355e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4337 node_type_id=='476131588' pop_name=='LIFi4Sst' DirectionRule_others 3.1364796341999985e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4338 node_type_id=='480116737' pop_name=='LIFi4Sst' DirectionRule_others 6.15742547915e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4339 node_type_id=='480169178' pop_name=='LIFi4Sst' DirectionRule_others 3.42031025091e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4340 node_type_id=='480351780' pop_name=='LIFi4Sst' DirectionRule_others 0.00012910020948899998 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4341 node_type_id=='480353286' pop_name=='LIFi4Sst' DirectionRule_others 2.80128300854e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
4342 node_type_id=='314804042' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00168043017674 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4343 node_type_id=='314831019' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00227592572574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4344 node_type_id=='320207387' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00240226838356 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4345 node_type_id=='323865917' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00271703208967 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4346 node_type_id=='324025297' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.0016634427902000005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4347 node_type_id=='349621141' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.0017102847392300002 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4348 node_type_id=='354190013' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.0032185421400599996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4349 node_type_id=='468120757' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00283751936188 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4350 node_type_id=='468193142' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.0023839490551999997 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4351 node_type_id=='469793303' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00125603407908 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4352 node_type_id=='473601979' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.000913775461718 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4353 node_type_id=='476048909' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00463961059031 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4354 node_type_id=='476131588' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00153107899129 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4355 node_type_id=='480116737' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00198110748975 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4356 node_type_id=='480169178' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.00278628699007 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4357 node_type_id=='480351780' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.0035936426871 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4358 node_type_id=='480353286' pop_name=='LIFe4Nr5a1' DirectionRule_EE 0.0029480845117299996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4359 node_type_id=='314804042' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.00722302732212 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4360 node_type_id=='314831019' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.009794872370579999 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4361 node_type_id=='320207387' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0103286834835 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4362 node_type_id=='323865917' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.011702279980799998 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4363 node_type_id=='324025297' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0071446262178599985 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4364 node_type_id=='349621141' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0073593214183 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4365 node_type_id=='354190013' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0138330443647 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4366 node_type_id=='468120757' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.012183287586700002 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4367 node_type_id=='468193142' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0102424779405 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4368 node_type_id=='469793303' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.00539492386139 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4369 node_type_id=='473601979' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0038938843382099997 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4370 node_type_id=='476048909' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.0199404284985 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
4371 node_type_id=='476131588' pop_name=='LIFe5noRbp4' DirectionRule_EE 0.006569519252810001 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
