edge_type_id target_query source_query model_template dynamics_params distance_range delay syn_weight target_sections
205 node_type_id=='481136138' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 2.69561307658e-05 "[""somatic"", ""basal""]"
206 node_type_id=='482644550' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 4.90650056929e-05 "[""somatic"", ""basal""]"
207 node_type_id=='327962063' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 6.94902295355e-05 "[""somatic"", ""basal""]"
208 node_type_id=='464188580' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.0002666716931329 "[""somatic"", ""basal""]"
209 node_type_id=='469753383' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000445781827203 "[""somatic"", ""basal""]"
210 node_type_id=='473943881' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.00049789180971 "[""somatic"", ""basal""]"
211 node_type_id=='474267418' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 7.47840660728e-05 "[""somatic"", ""basal""]"
212 node_type_id=='475622680' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 6.25080767033e-05 "[""somatic"", ""basal""]"
213 node_type_id=='475622793' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000240252609232 "[""somatic"", ""basal""]"
214 node_type_id=='479220013' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000622934000301 "[""somatic"", ""basal""]"
215 node_type_id=='324493977' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000189571632138 "[""somatic"", ""basal""]"
216 node_type_id=='473540161' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 6.44995619565e-05 "[""somatic"", ""basal""]"
217 node_type_id=='475068599' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000130733654373 "[""somatic"", ""basal""]"
218 node_type_id=='476686112' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 5.33194772079e-05 "[""somatic"", ""basal""]"
219 node_type_id=='478110866' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 5.02902030052e-07 "[""somatic"", ""basal""]"
220 node_type_id=='481001895' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 7.255974158e-07 "[""somatic"", ""basal""]"
221 node_type_id=='481136138' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 7.674890601219997e-06 "[""somatic"", ""basal""]"
222 node_type_id=='482644550' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 3.44570539341e-06 "[""somatic"", ""basal""]"
223 node_type_id=='313862306' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.60654763925e-05 "[""somatic"", ""basal""]"
224 node_type_id=='323452196' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000277902700356 "[""somatic"", ""basal""]"
225 node_type_id=='473564515' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.00016480367209 "[""somatic"", ""basal""]"
226 node_type_id=='476104386' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 4.12880409602e-05 "[""somatic"", ""basal""]"
227 node_type_id=='476754635' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 2.38618292655e-05 "[""somatic"", ""basal""]"
228 node_type_id=='323475862' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 6.251492472899999e-05 "[""somatic"", ""basal""]"
229 node_type_id=='324266189' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000402366989674 "[""somatic"", ""basal""]"
230 node_type_id=='324466858' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000402366989674 "[""somatic"", ""basal""]"
231 node_type_id=='464198958' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 3.97180090017e-05 "[""somatic"", ""basal""]"
232 node_type_id=='464212183' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000402366989674 "[""somatic"", ""basal""]"
233 node_type_id=='466664172' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000402366989674 "[""somatic"", ""basal""]"
234 node_type_id=='473543792' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000402366989674 "[""somatic"", ""basal""]"
235 node_type_id=='475057898' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000402366989674 "[""somatic"", ""basal""]"
236 node_type_id=='475517090' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.53719839271e-05 "[""somatic"", ""basal""]"
237 node_type_id=='478396248' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 3.38843435573e-05 "[""somatic"", ""basal""]"
238 node_type_id=='482690728' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 2.66028711514e-05 "[""somatic"", ""basal""]"
239 node_type_id=='475585413' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.00023428070968 "[""somatic"", ""basal""]"
240 node_type_id=='478107198' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.000294566060122 "[""somatic"", ""basal""]"
241 node_type_id=='100000101' * NULL instanteneousExc.json NULL 1.7 0.000113700865432 NULL
242 node_type_id=='100000102' * NULL instanteneousExc.json NULL 1.7 3.57389460956e-05 NULL
243 node_type_id=='100000103' * NULL instanteneousExc.json NULL 1.7 3.08591847924e-05 NULL
244 node_type_id=='100000104' * NULL instanteneousExc.json NULL 1.7 4.17038129696e-05 NULL
245 node_type_id=='100000105' * NULL instanteneousExc.json NULL 1.7 0.000228971696428 NULL
